,u,v,w,x,y,z,p,q,r,phi/grad,theta/grad,psi/grad,forceX,forceY,forceZ,momentsX,momentsY,momentsZ,alpha,beta,deltaElevator,deltaAileron,deltaRudder,deltaThrust,tVerlauf
12,40.37203358979312,0.172148146903237,1.7891198392320984,-8.754598735123473,-5.676886271922622,0.22499412951566372,0.19196855671528779,-0.00886556692774438,-0.030521909904495815,1.4414340093856888,0.10593978816184711,-147.21383149447377,4850.949062421803,487.9013269201221,12417.787029241126,2410.356608281238,-228.9341760787972,-1927.6734528344389,2.5374493216547647,0.24407072775120275,2.3391919631049336,-14.999999999999998,0.0,57.29577951308232,12.0
13,40.41464485543694,0.20792631460184594,1.8898366107316993,-9.432090168656647,-6.116291665218629,0.25935879472787404,0.20036309445713157,-0.009612105445877914,-0.03393358783852973,1.661348649540352,0.0966636251421285,-147.2490515750601,4990.547270678863,553.5014968820115,12192.36990172066,2182.1213843293654,41.15890758175638,-1977.5647716230094,2.677268198159886,0.29445246923417334,2.029995234439742,-14.999999999999998,0.0,57.29577951308232,13.0
14,40.458486308981065,0.2477654742170781,1.987799899900053,-10.110285648303854,-6.556177085291797,0.29589647961092197,0.2079697561142853,-0.009593697794930075,-0.03742298841595922,1.8908817290813056,0.08678094613825917,-147.2882396490811,5125.085036712442,621.5947171196856,11966.268075354408,1970.6892091216118,260.33550937965043,-2019.502163210892,2.812785264489236,0.35044900062901857,1.760114309479597,-14.999999999999998,0.0,57.29577951308232,14.0
15,40.503477445309365,0.2917480404475254,2.0835961014556936,-10.789203475200942,-6.996558491644464,0.3345687111820114,0.21484664495642597,-0.008958121012156327,-0.04097727218775816,2.129132048767848,0.07720835650165937,-147.3314626786398,5255.1220599107555,691.780705359264,11736.3250448285,1774.7860993028848,416.2187305925764,-2054.2375763091295,2.9448365969293073,0.41215151030715563,1.5439613788847808,-14.999999999999998,0.0,57.29577951308232,15.0
16,40.54954339095544,0.33994197716242835,2.177665675919192,-11.468861081023316,-7.437451624952138,0.3753370048458045,0.2210475262778473,-0.007888766842557475,-0.0445848256751477,2.375264422712005,0.06869471166963396,-147.37876817209087,5381.093516926461,763.6899756124274,11500.762449114121,1593.2205912229063,504.25617633496347,-2082.546313962383,3.07404962830563,0.4796295613011684,1.3887543666216304,-14.999999999999998,0.0,57.29577951308232,16.0
17,40.59661663005549,0.39240215360567055,2.2702860829244345,-12.149275132607523,-7.878872076714596,0.41816230339875565,0.2266220633443206,-0.006582059042829277,-0.04823527431175792,2.628504577840163,0.061780026046819835,-147.43018941056562,5503.2844394400645,836.9812926160741,11259.119208689048,1424.8741103505079,526.8951973686945,-2105.190074936024,3.2008200270936698,0.5529331755717198,1.2950306684321453,-14.999999999999998,0.0,57.29577951308232,17.0
18,40.64463771756939,0.4491714021741953,2.361572295342234,-12.830461608757197,-8.32083534656774,0.46300465920189066,0.231616021451361,-0.0052272532005526095,-0.051919442008947665,2.8881344235066115,0.056780321010487945,-147.48575073927248,5621.823069293039,911.3394588826912,11012.079238892562,1268.6953628873857,492.23631925053405,-2122.883849821647,3.325313653408005,0.6320944983487726,1.2577040447205088,-14.999999999999998,0.0,57.29577951308232,18.0
19,40.693555042839215,0.5102813497887198,2.451492109614879,-13.512435848343335,-8.76335687943,0.5098231494914616,0.23607146045065663,-0.003990124608590726,-0.05562926479203194,3.1534876491642176,0.0537956751615683,-147.54547230884089,5736.690760904516,986.473375861714,10761.222076090786,1123.6977762776248,412.3769640983661,-2136.269432825139,3.447489446830897,0.7171291476043126,1.2674728940923154,-14.999999999999998,0.0,57.29577951308232,19.0
20,40.7433237824563,0.5757530957312567,2.5398925356240905,-14.19521257200653,-9.206452077725615,0.5585759948313436,0.24002693100122516,-0.003001437575184927,-0.059357669236102195,3.423945618283294,0.05273700572068876,-147.6093737799415,5847.744865933324,1062.1143223011902,10508.73123659547,988.9589622164222,301.644179120741,-2145.8972205716937,3.5671378155061033,0.8080373528150583,1.3123947670315395,-14.999999999999998,0.0,57.29577951308232,20.0
21,40.79390423242907,0.645597801522318,2.626533105230984,-14.878805882141481,-9.650136287207626,0.6092208368174465,0.24351768407221355,-0.0023505160703557156,-0.06309842818981701,3.698933536354813,0.05336608083918288,-147.67747668346874,5954.750417150382,1138.0143985918996,10257.094066831569,863.621225705055,174.8990596601318,-2152.2169376815787,3.683928517097669,0.9048049747422886,1.3794517612193393,-14.999999999999998,0.0,57.29577951308232,21.0
22,40.84525974187918,0.7198172455145113,2.7111219429348545,-15.563229247243344,-10.094424757972156,0.6617151234387307,0.24657589757729056,-0.0020837084042739464,-0.0668460066610522,3.9779168791469925,0.0553428948677646,-147.749805329349,6057.416266153969,1213.9450944089208,10008.82209833127,746.8922731314125,46.05950746820479,-2155.5769737245932,3.797462085291402,1.0074044779939695,1.4559613541617438,-14.999999999999998,0.0,57.29577951308232,22.0
23,40.897354485031386,0.7984043790724555,2.7933508305001635,-16.24849547713363,-10.539332584774124,0.7160165488113159,0.2492309190602621,-0.0022071154802226463,-0.07059540989074722,4.260398073562573,0.058274779103421596,-147.8263863497923,6155.431573146709,1289.695947090716,9766.214501835746,638.0454558957119,-73.05412077529846,-2156.2312427755264,3.9073194611486706,1.1157959046768209,1.5307241042412194,-14.999999999999998,0.0,57.29577951308232,23.0
24,40.95015130453523,0.881343904923092,2.872926175439828,-16.93461669519746,-10.984874632512009,0.7720834975046598,0.25150951949890776,-0.002692650483194574,-0.07434204382965023,4.545913426880233,0.06176234916513462,-147.90724712356757,6248.49911973953,1365.0732686499114,9531.17960757842,536.4190969654993,-173.49235296427332,-2154.3519194953133,4.013105496476877,1.2299278740022623,1.5948419080750194,-14.999999999999998,0.0,57.29577951308232,24.0
25,41.00360983572527,0.9686128834684381,2.949593655252679,-17.621604312777457,-11.431065453659265,0.8298754512416193,0.25343615078188125,-0.0034863301955147205,-0.07808159575636837,4.834030300820082,0.06543846644722065,-147.99241343964832,6336.362731551073,1439.8989290218472,9305.121688985188,441.41466137686336,-249.55539756900174,-2150.0460892044766,4.11448325233956,1.3497386120118435,1.6421821688213583,-14.999999999999998,0.0,57.29577951308232,25.0
26,41.05768507872492,1.060181360943279,3.023155247448724,-18.309469009536834,-11.877919204507284,0.8893533260270415,0.25503319828876214,-0.004517659147438655,-0.08180993995696063,5.124344525283244,0.06899766000800078,-148.08190681295287,6418.827056325811,1514.0091913117183,9088.892982396646,352.4937273456312,-298.8032162587086,-2143.374266218727,4.211197364867884,1.4751569994538112,1.669500916745747,-14.999999999999998,0.0,57.29577951308232,26.0
27,41.11232652682762,1.1560130050509771,3.093478270863715,-18.99822072216422,-12.325449566458076,0.9504797193595632,0.25632122015610476,-0.005709042389786803,-0.08552307053156055,5.416478043687864,0.07221476786681355,-148.17574186178012,6495.768940586432,1587.2536008988873,8882.804853126818,269.17387680118065,-321.7536767561148,-2134.368858978354,4.30308605248826,1.6061036151934627,1.6762684569201043,-14.999999999999998,0.0,57.29577951308232,27.0
28,41.16747789205871,1.2560657293291364,3.160496874297257,-19.68786864243797,-12.773669677428275,1.0132190588158634,0.2573191660130255,-0.006984326663169896,-0.08921706076866819,5.710076778542249,0.07495278170573316,-148.27392410308994,6567.140582298534,1659.4939341082872,8686.687490968892,191.0237430891307,-321.34657733103546,-2123.0509496373097,4.390082478506307,1.742491747492269,1.6642627393490521,-14.999999999999998,0.0,57.29577951308232,28.0
29,41.223077400960904,1.36029228671324,3.224207053775287,-20.378421224526843,-13.222592076892695,1.0775376538742798,0.2580445699132784,-0.00827579428462359,-0.0928880463401349,6.0048087030489565,0.0771609132135943,-148.37644843053874,6632.965422573723,1730.6032138472442,8499.98470840657,117.65752538942613,-302.26175403215024,-2109.444158153408,4.47220707801257,1.8842283455094593,1.6370076027160565,-14.999999999999998,0.0,57.29577951308232,29.0
30,41.27905857436212,1.4686408149553767,3.2846567237374686,-21.06988620054537,-13.672228666404605,1.1434036615444585,0.2585137145396343,-0.009529188677418053,-0.09653222795736631,6.300362102567349,0.07886467414125257,-148.48329842684132,6693.328314429383,1800.4647994236127,8321.869307092036,48.7293053771074,-270.17988856339156,-2093.584821379952,4.549553060927072,2.0312148874599623,1.599135668090922,-14.999999999999998,0.0,57.29577951308232,30.0
31,41.335351361400285,1.5810553208723355,3.341932598396455,-21.762270602822188,-14.122590685768673,1.210786982676601,0.25874176618162364,-0.01070660623699068,-0.10014588815692392,6.596444008775519,0.08015024137249971,-148.59444654307492,6748.36183968821,1868.9715561343387,8151.364901809156,-16.072512612029232,-231.06644512287895,-2075.528183438206,4.622267600966872,2.183348148722653,1.5557501248657797,-14.999999999999998,0.0,57.29577951308232,31.0
32,41.39188347462516,1.6974760959125634,3.3961456674552077,-22.455580791058992,-14.573688703571847,1.2796591095293028,0.25874288220178804,-0.011787321347836185,-0.10372541654779967,6.892778789222791,0.08114556228885783,-148.70985506811076,6798.230735948467,1936.0251076317297,7987.461758375668,-77.03036256823253,-190.54443136321956,-2055.3507189803395,4.690531231521297,2.340520861462771,1.5118477560603016,-14.999999999999998,0.0,57.29577951308232,32.0
33,41.44858177033159,1.8178400613479506,3.447416903115992,-23.149822482514555,-15.025532619620693,1.3499929463480809,0.2585302944871258,-0.01276680096027143,-0.1072673380905329,7.189106875412353,0.08200057245064783,-148.8294777235934,6843.116271138172,2001.5351710286905,7829.216756059906,-134.4020709208555,-153.4027962766875,-2033.1490605297304,4.7545377366249575,2.502622265722692,1.471849442057477,-14.999999999999998,0.0,57.29577951308232,33.0
34,41.50537353402151,1.9420810467455416,3.4958645532949233,-23.845000783490956,-15.478131676069355,1.4217626236436258,0.2581163735906207,-0.013654300230143284,-0.11076833968253545,7.4851836133866385,0.08286859690887081,-148.95326166179382,6883.202110387841,2065.4189716389847,7675.830645142107,-188.42467384102548,-123.266705700169,-2009.0362520351982,4.814476408201527,2.669538559372245,1.4392662997853558,-14.999999999999998,0.0,57.29577951308232,34.0
35,41.562187560433216,2.070130009680179,3.541594006576035,-24.54112022067178,-15.93149447368074,1.4949433240183934,0.2575126788464739,-0.014469506444497782,-0.11422529135850716,7.780778221879287,0.08389055174472403,-149.08114961869637,6918.662816765795,2127.6007315302963,7526.698971068852,-239.31744680135986,-102.43594559384547,-1983.1361931748093,4.870518008087907,2.841153260026067,1.4165116514824327,-14.999999999999998,0.0,57.29577951308232,35.0
36,41.61895495521649,2.2019152075608255,3.584690806573514,-25.238184771211134,-16.385628989728467,1.5695111333242475,0.2567299997147358,-0.015238716482418688,-0.11763525963206185,8.0756728444033,0.08518302254103247,-149.21308198187342,6949.655674028088,2188.011223963303,7381.4360601737935,-287.28416714646835,-91.88017876856772,-1955.5771749936143,4.922805194527882,3.0173474956098514,1.4048529346691396,-14.999999999999998,0.0,57.29577951308232,36.0
37,41.675609625353886,2.3373623338360416,3.625216992460226,-25.93619789084827,-16.840542594462104,1.6454429262204262,0.2557783930645302,-0.01599100051130222,-0.12099551176112396,8.36966168316053,0.08683073804263977,-149.348998567355,6976.316071097723,2246.5873844575663,7239.874058799611,-332.51468874196473,-91.36608602010953,-1926.485349564427,4.971447611383947,3.1980002416056634,1.4044847653748476,-14.999999999999998,0.0,57.29577951308232,37.0
38,41.732088462899505,2.476394630794097,3.6632105865628297,-26.635162539682774,-17.296242063736578,1.7227162903855728,0.2546672201739925,-0.01675473254851547,-0.12430351088904547,8.662550204363558,0.08888343838869113,-149.48883995441463,6998.756289477835,2303.2719687160848,7102.041018546568,-375.1859490680609,-99.68233812964057,-1895.9788444497333,5.016521346524652,3.3829885223317575,1.414695432463389,-14.999999999999998,0.0,57.29577951308232,38.0
39,41.788331257831324,2.618932989913834,3.6986877672075487,-27.335081205556406,-17.752733586244357,1.8013094891872852,0.25340518606746143,-0.01755477023234573,-0.1275569029964785,8.95415440639001,0.09135670313129565,-149.6325482931037,7017.067218193503,2358.013247909151,6968.123338033272,-415.4625521222354,-114.9240735676732,-1864.1630511923954,5.058072081244823,3.5721875913270393,1.4340943943985305,-14.999999999999998,0.0,57.29577951308232,39.0
40,41.84428039848798,2.764896048589471,3.7316470721781014,-28.035955925226688,-18.210022764677927,1.8812014588859673,0.2520003825867813,-0.0184104555345022,-0.13075349732935854,9.244300144023835,0.09423598440099089,-149.78006756737432,7031.322304342836,2410.7647327406157,6838.418494888647,-453.49707598657335,-134.79878655108985,-1831.1274115975032,5.096120996461624,3.765471102546849,1.460867666203508,-14.999999999999998,0.0,57.29577951308232,40.0
41,41.8998804311982,2.9142002894270034,3.7620748806022104,-28.73778830367362,-18.66811461099091,1.9623718336807157,0.250460335447792,-0.019334498200165983,-0.13389124241402334,9.532822503734142,0.09748289854030581,-149.93134335854234,7041.582936112223,2461.4849191176245,6713.283983988153,-489.43024432702026,-156.91954290152094,-1796.943820460378,5.130672379145703,3.962711280200115,1.4930307443765312,-14.999999999999998,0.0,57.29577951308232,41.0
42,41.95507755445566,3.0667601455655906,3.7899514139304196,-29.440579531954718,-19.127013536637442,2.0448009902016357,0.2487920545786784,-0.020332705338050344,-0.1369681999323511,9.819565226367478,0.10104276382864666,-150.08632220320328,7047.904443176734,2510.1370499133786,6593.087821380226,-523.3910799584937,-179.05824474875027,-1761.6665792159104,5.161721875224876,4.163779091191475,1.528654084192838,-14.999999999999998,0.0,57.29577951308232,42.0
43,42.00981911838304,3.2224881129385734,3.81525656672711,-30.14433040402514,-19.586723339194503,2.128470102407857,0.2470020863483875,-0.021404441855935038,-0.13998251863654912,10.104380174695436,0.10485241859764986,-150.24495067237012,7050.341972025085,2556.6888890474997,6478.165011865234,-555.4971300260111,-199.34013545110471,-1725.333687052215,5.189264443127569,4.368544420703799,1.5660431481596904,-14.999999999999998,0.0,57.29577951308232,43.0
44,42.064053188958596,3.381294868301259,3.837975006304024,-30.84904133288637,-20.047247187081364,2.213361198159546,0.24509656590389317,-0.022543652156426584,-0.1429324101844962,10.387126843939148,0.10884748999923811,-150.40717431287533,7048.955630191702,2601.112505729513,6368.78316058288,-585.8548204628426,-216.36975180791563,-1687.9691536369298,5.213301247818668,4.576876248767338,1.6038627052881993,-14.999999999999998,0.0,57.29577951308232,44.0
45,42.11772822065352,3.5430893903684,3.858100144818725,-31.55471236633889,-20.508587604181233,2.2994572098195007,0.2430812677389695,-0.023740245246832995,-0.14581612833482988,10.667671913717506,0.11296848051742278,-150.57293658867343,7043.814469770776,2643.3840680788016,6265.119083581112,-614.5599659616418,-229.2870875266876,-1649.585963962838,5.233844967613678,4.788642823874078,1.6412024878495888,-14.999999999999998,0.0,57.29577951308232,45.0
46,42.170792863030165,3.7077790805805173,3.875636766011486,-32.261343202512556,-20.970746456062415,2.386742012884782,0.24096165277650028,-0.02498164185157709,-0.14863195242344762,10.945888839911083,0.1171652669984989,-150.74217794124434,7034.999072640299,2683.4836463602314,6167.246974405096,-641.6984338104055,-237.76002841191135,-1610.1893186609673,5.250923234292426,5.003711828841672,1.677587783084643,-14.999999999999998,0.0,57.29577951308232,46.0
47,42.2231959087058,3.8752698798265772,3.8906022609134894,-32.96893320525022,-21.433724939227538,2.475200448612853,0.2387429106006071,-0.02625429960782289,-0.15137817551412344,11.22165748479151,0.12139983723730269,-150.91483505889585,7022.602685276861,2721.3950267217742,6075.137525861921,-667.3469377899974,-241.92460875218873,-1569.7798057674265,5.264580163316711,5.2219505341308325,1.7129435457622777,-14.999999999999998,0.0,57.29577951308232,47.0
48,42.27488637384404,4.0454663777954,3.9030265760350624,-33.67748141933905,-21.897523574438317,2.5648183286578994,0.23642999595111597,-0.02754506575838861,-0.15405309713100046,11.494863783526528,0.12564729808515754,-151.0908404092014,7006.731011628421,2757.105536599498,5988.666472125275,-691.5739231325185,-242.28804496603874,-1528.3562226290796,5.274876133070402,5.443225934511555,1.7475238914639515,-14.999999999999998,0.0,57.29577951308232,48.0
49,42.32581368949159,4.218271912368913,3.9129510920447927,-34.3869865855271,-22.362142204723742,2.6555824216660033,0.23402765911607362,-0.02884224992061302,-0.15665502008209992,11.765399444906969,0.129895358845327,-151.27012205194387,6987.500895308712,2790.6058829143535,5907.630358451028,-714.4404956029248,-239.6108107039501,-1485.917848084948,5.2818861247399544,5.667404866145145,1.7818203226817184,-14.999999999999998,0.0,57.29577951308232,49.0
